reference_designator,method,stream_name,uframe_route,driver,parser,instrument_type
CP01CNSM-MFD37-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_mgr_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_error_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_gps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_msg_counts_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_pps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_superv_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,telemetered,cg_dcl_eng_dcl_cpu_uptime,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_aarm,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_mgr,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,telemetered,cg_dcl_eng_dcl_error,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,telemetered,cg_dcl_eng_dcl_gps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,telemetered,cg_dcl_eng_dcl_msg_counts,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,telemetered,cg_dcl_eng_dcl_pps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,telemetered,cg_dcl_eng_dcl_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-00-DCLENG000,telemetered,cg_dcl_eng_dcl_superv,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-MFD37-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered,Ingest.optaa-dj-dcl_recovered,optaa_dj_dcl_recovered_driver,optaa_dj_dcl,Science
CP01CNSM-MFD37-01-OPTAAD000,recovered_host,optaa_dj_dcl_metadata_recovered,Ingest.optaa-dj-dcl_recovered,optaa_dj_dcl_recovered_driver,optaa_dj_dcl,Science
CP01CNSM-MFD37-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument,Ingest.optaa-dj-dcl_telemetered,optaa_dj_dcl_telemetered_driver,optaa_dj_dcl,Science
CP01CNSM-MFD37-01-OPTAAD000,telemetered,optaa_dj_dcl_metadata,Ingest.optaa-dj-dcl_telemetered,optaa_dj_dcl_telemetered_driver,optaa_dj_dcl,Science
CP01CNSM-MFD37-03-CTDBPD000,recovered_host,ctdbp_cdef_dcl_instrument_recovered,Ingest.ctdbp-cdef-dcl_recovered,ctdbp_cdef_dcl_recovered_driver,ctdbp_cdef_dcl,Science
CP01CNSM-MFD37-03-CTDBPD000,recovered_inst,ctdbp_cdef_instrument_recovered,Ingest.ctdbp-cdef_recovered,ctdbp_cdef_recovered_driver,ctdbp_cdef,Science
CP01CNSM-MFD37-03-CTDBPD000,telemetered,ctdbp_cdef_dcl_instrument,Ingest.ctdbp-cdef-dcl_telemetered,ctdbp_cdef_dcl_telemetered_driver,ctdbp_cdef_dcl,Science
CP01CNSM-MFD37-04-DOSTAD000,recovered_host,dosta_abcdjm_dcl_instrument_recovered,Ingest.dosta-abcdjm-dcl_recovered,dosta_abcdjm_dcl_recovered_driver,dosta_abcdjm_dcl,Science
CP01CNSM-MFD37-04-DOSTAD000,telemetered,dosta_abcdjm_dcl_instrument,Ingest.dosta-abcdjm-dcl_telemetered,dosta_abcdjm_dcl_telemetered_driver,dosta_abcdjm_dcl,Science
CP01CNSM-MFD37-07-ZPLSCC000,recovered_host,,Ingest.zplsc-c-dcl_recovered,,,Science
CP01CNSM-MFD37-07-ZPLSCC000,recovered_inst,,,,,
CP01CNSM-MFD37-07-ZPLSCC000,telemetered,zplsc_c_instrument,Ingest.zplsc-c-dcl_telemetered,zplsc_c_dcl_telemetered_driver,zplsc_c_dcl,Science
CP01CNSM-RIC21-00-CPMENG000,recovered_host,cg_cpm_eng_cpm_recovered,Ingest.cg-cpm-eng-cpm_recovered,cg_cpm_eng_cpm_recovered_driver,cg_cpm_eng_cpm,Engineering
CP01CNSM-RIC21-00-CPMENG000,telemetered,cg_cpm_eng_cpm,Ingest.cg-cpm-eng-cpm_telemetered,cg_cpm_eng_cpm_telemetered_driver,cg_cpm_eng_cpm,Engineering
CP01CNSM-RID26-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_cpu_uptime_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_aarm_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_mgr_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_error_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_gps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_msg_counts_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_pps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_superv_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,telemetered,cg_dcl_eng_dcl_cpu_uptime,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_aarm,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_mgr,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,telemetered,cg_dcl_eng_dcl_error,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,telemetered,cg_dcl_eng_dcl_gps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,telemetered,cg_dcl_eng_dcl_msg_counts,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,telemetered,cg_dcl_eng_dcl_pps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,telemetered,cg_dcl_eng_dcl_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-00-DCLENG000,telemetered,cg_dcl_eng_dcl_superv,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID26-04-VELPTA000,recovered_host,velpt_ab_dcl_diagnostics_metadata_recovered,Ingest.velpt-ab-dcl_recovered,velpt_ab_dcl_recovered_driver,velpt_ab_dcl_particles,Science
CP01CNSM-RID26-04-VELPTA000,recovered_host,velpt_ab_dcl_diagnostics_recovered,Ingest.velpt-ab-dcl_recovered,velpt_ab_dcl_recovered_driver,velpt_ab_dcl_particles,Science
CP01CNSM-RID26-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered,Ingest.velpt-ab-dcl_recovered,velpt_ab_dcl_recovered_driver,velpt_ab_dcl_particles,Science
CP01CNSM-RID26-04-VELPTA000,recovered_inst,velpt_ab_diagnostics_metadata_recovered,Ingest.velpt-ab_recovered,velpt_ab_recovered_driver,velpt_ab_particles,Science
CP01CNSM-RID26-04-VELPTA000,recovered_inst,velpt_ab_diagnostics_recovered,Ingest.velpt-ab_recovered,velpt_ab_recovered_driver,velpt_ab_particles,Science
CP01CNSM-RID26-04-VELPTA000,recovered_inst,velpt_ab_instrument_metadata_recovered,Ingest.velpt-ab_recovered,velpt_ab_recovered_driver,velpt_ab_particles,Science
CP01CNSM-RID26-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered,Ingest.velpt-ab_recovered,velpt_ab_recovered_driver,velpt_ab_particles,Science
CP01CNSM-RID26-04-VELPTA000,telemetered,velpt_ab_dcl_diagnostics,Ingest.velpt-ab-dcl_telemetered,velpt_ab_dcl_telemetered_driver,velpt_ab_dcl_particles,Science
CP01CNSM-RID26-04-VELPTA000,telemetered,velpt_ab_dcl_diagnostics_metadata,Ingest.velpt-ab-dcl_telemetered,velpt_ab_dcl_telemetered_driver,velpt_ab_dcl_particles,Science
CP01CNSM-RID26-04-VELPTA000,telemetered,velpt_ab_dcl_instrument,Ingest.velpt-ab-dcl_telemetered,velpt_ab_dcl_telemetered_driver,velpt_ab_dcl_particles,Science
CP01CNSM-RID26-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered,Ingest.phsen-abcdef-dcl_recovered,phsen_abcdef_dcl_recovered_driver,phsen_abcdef_dcl,Science
CP01CNSM-RID26-06-PHSEND000,recovered_host,phsen_abcdef_dcl_metadata_recovered,Ingest.phsen-abcdef-dcl_recovered,phsen_abcdef_dcl_recovered_driver,phsen_abcdef_dcl,Science
CP01CNSM-RID26-06-PHSEND000,recovered_inst,phsen_abcdef_instrument,Ingest.phsen-abcdef_recovered,phsen_abcdef_recovered_driver,phsen_abcdef,Science
CP01CNSM-RID26-06-PHSEND000,recovered_inst,phsen_abcdef_metadata,Ingest.phsen-abcdef_recovered,phsen_abcdef_recovered_driver,phsen_abcdef,Science
CP01CNSM-RID26-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument,Ingest.phsen-abcdef-dcl_telemetered,phsen_abcdef_dcl_telemetered_driver,phsen_abcdef_dcl,Science
CP01CNSM-RID26-06-PHSEND000,telemetered,phsen_abcdef_dcl_metadata,Ingest.phsen-abcdef-dcl_telemetered,phsen_abcdef_dcl_telemetered_driver,phsen_abcdef_dcl,Science
CP01CNSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_dark_full_instrument_recovered,Ingest.nutnr-b-dcl-full_recovered,nutnr_b_dcl_full_recovered_driver,nutnr_b_dcl_full,Science
CP01CNSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_full_instrument_recovered,Ingest.nutnr-b-dcl-full_recovered,nutnr_b_dcl_full_recovered_driver,nutnr_b_dcl_full,Science
CP01CNSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_full_metadata_recovered,Ingest.nutnr-b-dcl-full_recovered,nutnr_b_dcl_full_recovered_driver,nutnr_b_dcl_full,Science
CP01CNSM-RID26-07-NUTNRB000,recovered_inst,nutnr_b_dark_instrument_recovered,Ingest.nutnr-b_recovered,nutnr_b_recovered_driver,nutnr_b,Science
CP01CNSM-RID26-07-NUTNRB000,recovered_inst,nutnr_b_instrument_recovered,Ingest.nutnr-b_recovered,nutnr_b_recovered_driver,nutnr_b,Science
CP01CNSM-RID26-07-NUTNRB000,recovered_inst,nutnr_b_metadata_recovered,Ingest.nutnr-b_recovered,nutnr_b_recovered_driver,nutnr_b,Science
CP01CNSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_conc_instrument,Ingest.nutnr-b-dcl-conc_telemetered,nutnr_b_dcl_conc_telemetered_driver,nutnr_b_dcl_conc,Science
CP01CNSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_conc_metadata,Ingest.nutnr-b-dcl-conc_telemetered,nutnr_b_dcl_conc_telemetered_driver,nutnr_b_dcl_conc,Science
CP01CNSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_dark_conc_instrument,Ingest.nutnr-b-dcl-conc_telemetered,nutnr_b_dcl_conc_telemetered_driver,nutnr_b_dcl_conc,Science
CP01CNSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_dark_full_instrument,Ingest.nutnr-b-dcl-full_telemetered,nutnr_b_dcl_full_telemetered_driver,nutnr_b_dcl_full,Science
CP01CNSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_full_instrument,Ingest.nutnr-b-dcl-full_telemetered,nutnr_b_dcl_full_telemetered_driver,nutnr_b_dcl_full,Science
CP01CNSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_full_metadata,Ingest.nutnr-b-dcl-full_telemetered,nutnr_b_dcl_full_telemetered_driver,nutnr_b_dcl_full,Science
CP01CNSM-RID26-08-SPKIRB000,recovered_host,spkir_abj_dcl_instrument_recovered,Ingest.spkir-abj-dcl_recovered,spkir_abj_dcl_recovered_driver,spkir_abj_dcl,Science
CP01CNSM-RID26-08-SPKIRB000,telemetered,spkir_abj_dcl_instrument,Ingest.spkir-abj-dcl_telemetered,spkir_abj_dcl_telemetered_driver,spkir_abj_dcl,Science
CP01CNSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_cpu_uptime_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_aarm_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_mgr_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_error_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_gps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_msg_counts_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_pps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_superv_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_cpu_uptime,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_aarm,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_mgr,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_error,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_gps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_msg_counts,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_pps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-00-DCLENG000,telemetered,cg_dcl_eng_dcl_superv,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-RID27-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered,Ingest.optaa-dj-dcl_recovered,optaa_dj_dcl_recovered_driver,optaa_dj_dcl,Science
CP01CNSM-RID27-01-OPTAAD000,recovered_host,optaa_dj_dcl_metadata_recovered,Ingest.optaa-dj-dcl_recovered,optaa_dj_dcl_recovered_driver,optaa_dj_dcl,Science
CP01CNSM-RID27-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument,Ingest.optaa-dj-dcl_telemetered,optaa_dj_dcl_telemetered_driver,optaa_dj_dcl,Science
CP01CNSM-RID27-01-OPTAAD000,telemetered,optaa_dj_dcl_metadata,Ingest.optaa-dj-dcl_telemetered,optaa_dj_dcl_telemetered_driver,optaa_dj_dcl,Science
CP01CNSM-RID27-02-FLORTD000,recovered_host,flort_sample,Ingest.flort-dj-dcl_recovered,flort_dj_dcl_recovered_driver,flort_dj_dcl,Science
CP01CNSM-RID27-02-FLORTD000,telemetered,flort_sample,Ingest.flort-dj-dcl_telemetered,flort_dj_dcl_telemetered_driver,flort_dj_dcl,Science
CP01CNSM-RID27-03-CTDBPC000,recovered_host,ctdbp_cdef_dcl_instrument_recovered,Ingest.ctdbp-cdef-dcl_recovered,ctdbp_cdef_dcl_recovered_driver,ctdbp_cdef_dcl,Science
CP01CNSM-RID27-03-CTDBPC000,recovered_inst,ctdbp_cdef_instrument_recovered,Ingest.ctdbp-cdef_recovered,ctdbp_cdef_recovered_driver,ctdbp_cdef,Science
CP01CNSM-RID27-03-CTDBPC000,telemetered,ctdbp_cdef_dcl_instrument,Ingest.ctdbp-cdef-dcl_telemetered,ctdbp_cdef_dcl_telemetered_driver,ctdbp_cdef_dcl,Science
CP01CNSM-RID27-04-DOSTAD000,recovered_host,dosta_abcdjm_dcl_instrument_recovered,Ingest.dosta-abcdjm-dcl_recovered,dosta_abcdjm_dcl_recovered_driver,dosta_abcdjm_dcl,Science
CP01CNSM-RID27-04-DOSTAD000,telemetered,dosta_abcdjm_dcl_instrument,Ingest.dosta-abcdjm-dcl_telemetered,dosta_abcdjm_dcl_telemetered_driver,dosta_abcdjm_dcl,Science
CP01CNSM-SBC11-00-CPMENG000,recovered_host,cg_cpm_eng_cpm_recovered,Ingest.cg-cpm-eng-cpm_recovered,cg_cpm_eng_cpm_recovered_driver,cg_cpm_eng_cpm,Engineering
CP01CNSM-SBC11-00-CPMENG000,telemetered,cg_cpm_eng_cpm,Ingest.cg-cpm-eng-cpm_telemetered,cg_cpm_eng_cpm_telemetered_driver,cg_cpm_eng_cpm,Engineering
CP01CNSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_cpu_uptime_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_aarm_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_mgr_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_dlog_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_error_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_gps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_msg_counts_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_pps_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_status_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,recovered_host,cg_dcl_eng_dcl_superv_recovered,Ingest.cg-dcl-eng-dcl_recovered,cg_dcl_eng_dcl_recovered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_cpu_uptime,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_aarm,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_mgr,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_dlog_status,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_error,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
CP01CNSM-SBD11-00-DCLENG000,telemetered,cg_dcl_eng_dcl_gps,Ingest.cg-dcl-eng-dcl_telemetered,cg_dcl_eng_dcl_telemetered_driver,cg_dcl_eng_dcl,Engineering
